id,questionresponse_id,match_id
63570,426714,75112
78533,368124,67762
63573,407220,73134
63575,407220,75112
78826,431713,81901
63577,430211,74148
63579,430211,73947
79115,442522,71210
79324,434091,81260
79325,434091,81118
79535,436493,68084
79536,436493,68058
79537,436493,70195
79538,436493,70173
79760,427918,73957
79761,427918,78238
79762,427918,80596
63581,407217,73134
63582,407217,72395
63583,407217,75112
63584,431290,71938
63585,431290,69923
63586,431327,75937
99103,461466,79324
63588,431327,75176
63589,431327,77528
63590,397941,80786
169408,519517,93398
63592,397941,72239
132789,490794,79324
132790,490794,80397
63595,407102,79662
99104,461466,80397
63597,407102,71758
132791,490794,81049
63599,407211,73134
63600,407211,72395
63601,407211,75112
63602,430117,82921
99105,461466,81049
63604,429078,81025
73355,409065,78260
63607,429078,80991
63608,409076,69105
63609,409076,69912
63610,409076,64014
63611,409076,69456
63612,389234,73048
133830,487982,81517
63614,389234,69308
63615,389234,74765
74084,436888,76708
63617,416653,69105
63618,425546,72421
100081,453617,80854
63620,425546,72729
63621,425546,69310
63622,394653,70787
100082,453617,79322
63624,394653,72097
63625,394653,78235
63626,392325,72557
100083,453617,68459
63628,392325,72817
134856,493740,79088
100978,464365,73949
100979,464365,73310
134857,493740,81447
134858,493740,81971
100980,464365,75701
63635,406785,71631
134859,493740,79854
135789,448592,86242
170473,527465,91552
75875,438617,80841
102493,462475,75036
75876,438617,72796
102494,462475,73371
63643,430600,72812
75877,438617,72842
63645,417238,72557
63646,417238,75682
63647,417238,72817
63648,417238,76824
63649,371585,71938
76347,431282,75847
102495,462475,66277
135791,448592,84811
63653,385378,73678
172234,527854,92961
63656,416676,72731
63657,416676,75711
63658,416676,75785
63659,416676,75314
172235,527854,93604
77210,433964,71379
63663,430299,77685
63665,393080,78211
78232,428729,78069
63667,393080,77803
63668,393080,78202
63669,415251,78792
103626,464607,84884
137512,495194,89575
104150,450840,81350
63673,422523,80258
63674,422523,79689
63676,410364,73033
63677,410364,76328
63678,410364,77495
78234,428729,75338
63680,429008,81859
63681,429008,82529
138248,490824,85157
78235,428729,71319
105141,457539,75713
63685,407472,77803
78534,366357,68109
63687,431393,81859
63688,431393,82529
105142,457539,70591
105143,457539,73617
78535,366357,64524
78536,366357,68231
78537,366357,67762
63694,423691,75009
63695,423691,73211
63696,423691,74216
105144,457539,76714
78828,437715,81108
138249,490824,89849
138905,493009,82282
79118,443082,83336
63702,430697,80197
139470,484754,82405
106005,462819,71900
106416,460639,81225
106417,460639,74681
139471,484754,80732
79326,407415,80578
63709,415697,68310
63710,414021,80730
79539,397359,77369
106420,460639,80955
139472,484754,82107
79540,397359,73990
107161,397635,71053
63718,430929,72557
63719,430929,75682
63720,430929,72817
107450,461072,72761
79541,397359,68928
107451,461072,75746
63724,403076,77096
63726,404984,72557
63727,404984,75682
63728,404984,72817
107452,461072,76351
63730,377122,70216
63731,377122,68688
63732,377122,68420
63733,377122,69416
63734,431448,67122
63736,431448,67167
79542,397359,76906
107758,465409,87719
80141,441602,79315
63746,431470,81025
63749,431470,80991
63750,386359,69636
63751,414639,80755
63752,431439,80791
63753,431439,82591
63754,431439,80204
80144,441602,81231
63756,427236,83081
63757,427236,82625
80302,445223,80816
63759,427236,80887
63760,427208,83081
63761,427208,82625
63762,427208,80755
63763,427208,80887
80303,445223,80450
80304,445223,78939
80448,444750,75619
80564,372300,70897
80565,372300,67712
80566,372300,68582
80567,372300,68550
80659,442885,78429
80660,442885,76517
80662,442885,79040
80743,410391,74193
80819,445962,84878
80883,445398,77751
80885,445398,76897
80984,410527,68961
81020,442351,71406
63766,428818,80890
63767,428818,80748
63768,392000,75553
132793,480846,88924
100085,446770,79364
100086,446770,78829
63772,408674,76348
100087,446770,72619
63774,430328,80322
63775,430328,80032
100088,446770,74014
73358,435108,76775
63778,417481,80748
63779,428042,75052
132794,480846,88972
73359,435108,74450
74085,422041,81602
63783,431183,77751
63784,431183,76897
63785,431183,73547
74728,424592,81781
63787,431184,77751
63788,431184,76897
63789,431184,73547
169410,522669,93392
102496,460930,80998
169411,522669,93551
63793,428574,80449
74729,424592,80912
169412,522669,94091
133832,490189,82901
63797,428580,80449
74730,424592,82336
102499,460930,81042
63801,428571,80449
63802,428571,80113
135792,443438,87719
103104,462482,85564
63805,389742,66713
63806,423007,70272
63807,423007,66141
135793,443438,86689
63809,423007,70352
63810,419124,80628
63811,419124,81168
103106,462482,82908
63813,419124,78928
103627,455899,69609
63815,429622,81811
135794,443438,86577
135795,443438,86020
104603,454135,84349
105145,465860,73019
105146,465860,78266
105147,465860,74454
63823,402868,71840
63824,428993,82538
105148,465860,73446
105586,452802,84361
63827,428993,81113
63828,429000,82538
172236,527854,94218
63830,429000,82724
63831,429000,81113
63832,431585,78765
63833,431585,78925
63834,431585,78365
63835,431585,78525
137514,489245,84073
106007,422731,74424
106008,422731,72901
63839,431138,71317
106009,422731,70417
63841,428933,76980
63842,428933,76358
63843,428933,76268
63844,424753,82690
138250,496533,82527
63846,424753,80900
172237,527854,94287
138252,496533,81849
63849,428667,80898
106419,467369,81409
63851,428667,82687
138253,496533,81112
106421,467369,68477
63854,420960,82641
172966,523973,92314
106423,467369,80996
63857,424957,80898
172967,523973,92301
63859,424957,82687
63860,428967,78913
107163,436317,71053
107454,468822,86456
107456,468822,86192
139473,491503,83695
63866,424638,82740
139474,491503,82804
63868,424856,80898
107760,465409,86577
63870,424856,82687
139475,491503,80108
139476,491503,81515
63873,429009,82534
63875,429009,80732
63876,431611,69840
63877,431611,70203
63878,431611,68098
63879,431611,69436
140056,489010,89612
63881,421805,83347
78538,442658,84418
63883,429017,68483
78829,440727,74667
108057,467850,72356
63886,429011,68483
79123,441722,71210
63888,431609,69550
63889,431609,68853
63890,431609,66724
108058,467850,76202
63892,383058,66443
79124,441722,70923
108059,467850,77108
108060,467850,75730
140596,490173,86785
63898,425222,68483
140597,490173,82765
79329,432213,81315
63901,428954,79678
63902,428954,82276
63903,428954,80799
140598,490173,83096
141033,490888,90455
79330,432213,78662
63907,430309,82798
63912,428956,81901
79764,430462,77614
79765,430462,74277
63919,425281,76147
63920,425281,75340
63921,425281,74839
63922,425281,71533
63923,430002,67384
63924,430002,65725
63925,430002,69715
63926,430002,69280
63927,430251,82088
63928,430251,83515
63929,430251,82587
63930,430251,80261
63931,431677,83110
63932,431677,82601
63933,431677,80888
63934,431677,80636
79766,430462,76793
79767,430462,72670
79969,444629,86378
80145,441582,79315
63945,420684,81090
80308,418826,81713
80450,443105,83253
80745,445907,72968
80746,445907,71337
80747,445907,71344
80748,445907,71601
80823,413849,75223
80824,413849,74192
80887,446154,76898
80888,446154,71864
80889,446154,77542
80890,446154,72927
80942,432003,74275
80985,435016,74229
81049,409212,71369
81050,409212,76858
81065,433444,74639
81076,445934,85506
81088,425840,75163
81089,425840,73150
81090,425840,74414
99108,461536,72190
99109,461536,72215
63953,430967,81144
63954,410041,68097
169413,527067,91880
63956,428970,78680
169414,527067,91673
63958,428970,81144
63959,420677,83052
72574,439000,72012
63961,420677,81090
63962,425806,75044
63963,412170,77996
63964,412170,77068
99111,461536,76551
133833,492519,72467
100089,453609,80854
73360,409072,78260
100090,453609,79322
63970,420651,81374
100091,453609,68459
63972,420651,81197
63973,399161,77996
63974,399161,77068
133834,492519,90062
133835,492519,87981
133836,492519,89053
63978,389616,73844
63979,389616,77002
63980,389616,71200
63981,425811,75044
101765,457243,83505
169416,527067,92681
102500,439498,78508
102501,439498,82238
74733,422093,81711
63989,428313,83600
63990,428313,82023
136647,494153,91415
103628,462533,66255
63994,428300,83600
63995,428300,82023
136648,494153,91059
63997,411558,77643
136649,494153,67852
63999,430808,79129
64000,430808,81541
75314,440148,82295
64002,381809,73108
75315,440148,81557
64004,406116,78713
64005,406116,71761
64006,406116,72792
75316,440148,79607
64008,431692,80040
64009,431692,81379
64010,431692,71905
64011,431692,81962
64012,427297,76671
64013,427297,76225
64014,427297,74549
64015,427297,77653
136650,494153,90449
75879,398078,76525
137515,495193,90185
137516,495193,88380
137517,495193,89575
64022,431608,82696
64024,430890,68678
75882,398078,73730
64026,430890,68284
76351,441421,73349
76352,441421,77253
76353,441421,76597
64030,428062,69366
64031,428062,73378
64032,428062,73311
64033,428062,76985
64034,416479,78955
64035,416479,77649
64036,416479,73494
104604,456938,84349
64038,423902,76671
64039,423902,76225
64040,423902,74549
64041,423902,77653
64043,411970,74537
64044,411970,77648
105588,445585,85629
76354,441421,74903
64047,431266,74544
64048,431266,77768
64049,431266,77654
64050,431266,75205
64051,389270,75831
106010,463716,80788
76804,430108,81629
64054,389270,73988
64055,423873,76671
64056,423873,76225
64057,423873,74549
64058,423873,77653
64059,431815,75055
64061,431815,76026
64062,431815,75778
64063,431280,78646
64064,431280,77643
64065,431280,74541
77215,440507,71379
138909,489345,88050
77603,423244,81233
139477,468071,82405
140058,491159,86901
64072,431801,72808
64073,431801,75646
172969,531487,96952
64075,425867,69383
64076,425867,69346
64077,425867,65747
64078,425867,66103
64079,431285,77652
64080,431285,76230
64081,431285,73166
64082,431285,76654
64083,406124,71761
64086,403882,74537
174359,532038,94147
78237,433639,72767
78238,433639,74037
78239,433639,71279
64091,430475,76796
78240,433639,76777
64093,430475,77763
64094,430475,73562
64095,423978,77652
64096,423978,76230
64097,423978,73166
64098,423978,76654
64099,431523,77751
64101,431523,76897
78539,437971,83145
64103,431855,75708
64104,431855,75300
64105,431855,76840
64106,431855,73398
64108,411971,78171
64109,411971,77647
78540,437971,82986
64111,411007,76225
108061,464456,81192
64113,414381,77774
64114,423962,77652
64115,423962,76230
64116,423962,73166
64117,423962,76654
108062,464456,79542
64119,424427,81691
64121,424427,80972
108064,464456,82713
108377,432750,78484
108378,432750,77859
78830,430973,75660
108658,468269,81294
64128,402618,76897
78831,430973,75747
78832,430973,74667
108659,468269,80626
64132,420172,68475
64133,420172,73817
64134,414338,77652
64135,414338,76230
79127,441692,71210
79128,441692,70923
79331,417394,68195
108919,442207,81888
79546,434217,82297
79768,440224,73831
108920,442207,79763
109149,428967,78343
109848,437473,80720
109849,437473,81748
64136,414338,73166
64137,414338,76654
99112,459749,72190
100093,460696,72210
64140,428433,72850
100985,458941,80458
64142,431252,78171
64143,431252,77647
73361,439137,68129
73362,439137,70904
169417,522619,92585
102502,461709,74564
64149,430831,78165
102504,461709,75614
64151,430831,78249
73364,439137,71488
74090,431880,75488
102505,461709,71451
64155,431300,77774
64156,403302,77652
64157,410927,77348
64158,410927,72204
103108,436713,71360
64160,410927,72850
103109,436713,71635
74092,431880,77246
64164,403834,74537
64165,427286,74544
64166,427286,77768
64167,427286,77654
64168,427286,75205
74093,431880,73608
132800,485162,82082
64171,415088,67105
64172,415088,70621
132801,485162,86747
133837,452358,78898
64175,431288,78171
64176,431288,77647
75318,401062,73557
133838,452358,81476
134864,469927,85258
75319,401062,71841
75320,401062,76473
64182,431929,76898
75883,433219,73733
64184,431929,77542
64185,431929,72927
64186,413068,78913
76355,429575,76332
104155,465873,81901
64189,413068,78537
76356,429575,75302
64191,430145,76898
64192,430145,71864
64193,430145,77542
64194,430145,72927
104156,465873,81108
64196,419158,68475
64197,419158,73817
64198,427959,76898
76358,429575,69370
64200,427959,77542
64201,427959,72927
76805,441065,80177
135797,486567,88518
64204,403280,77652
76807,441065,81537
64206,431709,75488
64207,431709,77246
104605,467766,78729
64209,431709,73608
64210,427955,76898
76808,441065,79472
64212,427955,77542
64213,427955,72927
77216,419822,80502
64215,418770,68475
64216,418770,73817
64217,431959,77348
64218,431959,72204
135798,486567,88246
64220,431959,72850
64221,419241,79331
172240,530673,95821
64223,431893,69082
64224,431893,70208
64225,431893,68148
64227,431811,75918
64228,431811,70237
64229,431811,73509
64230,386957,78955
105589,440593,82700
64232,386957,73494
105590,440593,68460
105591,440593,79317
64235,418739,68475
64236,418739,73817
64237,396405,71164
64238,385602,71864
64239,385602,77542
64240,425274,68723
77219,419822,81371
64242,425274,68861
64244,414391,74544
64245,414391,77768
64246,414391,77654
64247,414391,75205
64248,425638,66244
77606,432165,66737
106012,468950,76034
64251,428239,72356
64252,428239,75730
64253,428239,76202
77607,432165,68615
64255,418688,68475
64256,418688,73817
64257,431973,76671
106013,468950,72595
64259,431973,74549
64260,431973,77653
64261,396342,71164
77608,432165,68543
64263,432010,78172
106014,468950,75197
77609,432165,68858
64266,380028,66509
106015,468950,76728
77935,390496,74855
64269,432013,70200
64270,432013,68396
64271,432013,68674
64272,432013,68683
64273,372193,70339
77936,390496,71862
78241,380365,66363
106426,430306,68490
64277,384675,77732
64278,384675,71164
64279,409915,77652
64280,432002,69034
64281,432002,70334
64282,432002,68795
106427,430306,82157
106428,430306,82742
64285,411260,75310
64286,411260,72853
64287,411260,74806
64291,420208,81391
78835,439793,71445
78836,439793,72088
64294,420208,79958
79547,444146,73367
79548,444146,78173
64299,431773,68501
79549,444146,72087
79550,444146,71663
64302,431773,81856
64305,430225,81909
64307,431378,78732
64308,378670,68901
64309,378670,64533
64310,378670,66529
64311,378670,66301
64312,378712,68901
64313,378712,64533
64314,378712,66529
64315,378712,66301
64316,429104,81978
79771,427081,80829
79973,443157,85558
80310,403545,69244
80311,403545,67320
80312,403545,67189
80313,403545,67331
80451,442696,83146
80453,442696,82068
80569,371350,71492
80570,371350,70998
80571,371350,68949
80572,371350,67932
72578,435761,82705
73365,409098,78260
64323,378723,68901
64324,378723,64533
64325,378723,66529
64326,378723,66301
74094,437477,73292
64328,409896,76671
64329,409896,76225
64330,409896,74549
64331,409896,77653
64332,411004,77652
169418,525730,92585
64334,418484,82938
64335,425012,77385
64336,425012,77044
132803,488015,88972
99113,459741,72190
100094,383912,73218
100095,383912,70867
100986,461985,83453
100987,461985,82988
64343,432040,68845
64344,432040,69683
101768,440541,78788
64346,432040,69994
102506,435985,78508
102507,435985,82238
103110,463026,87215
103111,463026,82767
103112,463026,85804
64352,386448,74544
171361,527110,92628
133839,436735,81517
134865,418458,80508
74736,439936,82325
64358,409806,76671
64359,409806,76225
64360,409806,74549
64361,409806,77653
75321,439907,81110
134866,418458,73763
64365,424653,82626
64366,431810,81440
105594,396063,71202
75322,439907,82295
64369,431810,81374
75323,439907,81557
